GR_NAME,PL_T,P+,OBJ_COUNT
Anykščių Vartotojai,2024-04-01 00:00:00,0.5939,1
Anykščių Vartotojai,2024-04-01 01:00:00,0.5918,1
Anykščių Vartotojai,2024-04-01 02:00:00,0.5902,1
Anykščių Vartotojai,2024-04-01 03:00:00,0.588,1
Anykščių Vartotojai,2024-04-01 04:00:00,0.5869,1
Anykščių Vartotojai,2024-04-01 05:00:00,0.5846,1
Anykščių Vartotojai,2024-04-01 06:00:00,0.5834,1
Anykščių Vartotojai,2024-04-01 07:00:00,0.6031,1
Anykščių Vartotojai,2024-04-01 08:00:00,0.5791,1
Anykščių Vartotojai,2024-04-01 09:00:00,0.0374,1
Anykščių Vartotojai,2024-04-01 10:00:00,0.0285,1
Anykščių Vartotojai,2024-04-01 11:00:00,0.1528,1
Anykščių Vartotojai,2024-04-01 12:00:00,0.041,1
Anykščių Vartotojai,2024-04-01 13:00:00,0.0563,1
Anykščių Vartotojai,2024-04-01 14:00:00,0.0526,1
Anykščių Vartotojai,2024-04-01 15:00:00,0.1322,1
Anykščių Vartotojai,2024-04-01 16:00:00,0.0127,1
Anykščių Vartotojai,2024-04-01 17:00:00,0.0,1
Anykščių Vartotojai,2024-04-01 18:00:00,0.0,1
Anykščių Vartotojai,2024-04-01 19:00:00,0.0,1
Anykščių Vartotojai,2024-04-01 20:00:00,0.0,1
Anykščių Vartotojai,2024-04-01 21:00:00,0.0,1
Anykščių Vartotojai,2024-04-01 22:00:00,0.0,1
Anykščių Vartotojai,2024-04-01 23:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 00:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 01:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 02:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 03:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 04:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 05:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 06:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 07:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 08:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 09:00:00,0.0,1
Anykščių Vartotojai,2024-04-02 10:00:00,0.0,1
Gargždų Vartotojai,2024-04-01 00:00:00,2.3461,6
Gargždų Vartotojai,2024-04-01 01:00:00,1.8191,6
Gargždų Vartotojai,2024-04-01 02:00:00,1.016,6
Gargždų Vartotojai,2024-04-01 03:00:00,1.1251,6
Gargždų Vartotojai,2024-04-01 04:00:00,1.6558,6
Gargždų Vartotojai,2024-04-01 05:00:00,1.7591,6
Gargždų Vartotojai,2024-04-01 06:00:00,1.6755,6
Gargždų Vartotojai,2024-04-01 07:00:00,1.0738,6
Gargždų Vartotojai,2024-04-01 08:00:00,1.7971,6
Gargždų Vartotojai,2024-04-01 09:00:00,4.3008,6
Gargždų Vartotojai,2024-04-01 10:00:00,1.4798,6
Gargždų Vartotojai,2024-04-01 11:00:00,1.7543,6
Gargždų Vartotojai,2024-04-01 12:00:00,2.8778,6
Gargždų Vartotojai,2024-04-01 13:00:00,2.6492,6
Gargždų Vartotojai,2024-04-01 14:00:00,1.7951,6
Gargždų Vartotojai,2024-04-01 15:00:00,2.3863,6
Gargždų Vartotojai,2024-04-01 16:00:00,0.9684,6
Gargždų Vartotojai,2024-04-01 17:00:00,1.5886,6
Gargždų Vartotojai,2024-04-01 18:00:00,2.6246,6
Gargždų Vartotojai,2024-04-01 19:00:00,3.1979,6
Gargždų Vartotojai,2024-04-01 20:00:00,3.0859,6
Gargždų Vartotojai,2024-04-01 21:00:00,2.3382,6
Gargždų Vartotojai,2024-04-01 22:00:00,1.7207,6
Gargždų Vartotojai,2024-04-01 23:00:00,1.2677,6
Gargždų Vartotojai,2024-04-02 00:00:00,1.1255,6
Gargždų Vartotojai,2024-04-02 01:00:00,0.89,6
Gargždų Vartotojai,2024-04-02 02:00:00,1.5682,6
Gargždų Vartotojai,2024-04-02 03:00:00,0.9659,6
Gargždų Vartotojai,2024-04-02 04:00:00,1.4257,6
Gargždų Vartotojai,2024-04-02 05:00:00,1.5516,6
Gargždų Vartotojai,2024-04-02 06:00:00,1.1735,6
Gargždų Vartotojai,2024-04-02 07:00:00,1.5216,6
Gargždų Vartotojai,2024-04-02 08:00:00,1.0391,6
Gargždų Vartotojai,2024-04-02 09:00:00,1.7988,6
Gargždų Vartotojai,2024-04-02 10:00:00,2.6314,6
Gargždų Vartotojai,2024-04-02 11:00:00,4.1373,6
Gargždų Vartotojai,2024-04-02 12:00:00,4.4478,6
Gargždų Vartotojai,2024-04-02 13:00:00,2.3946,6
Gargždų Vartotojai,2024-04-02 14:00:00,1.6162,6
Gargždų Vartotojai,2024-04-02 15:00:00,3.5665,6
Gargždų Vartotojai,2024-04-02 16:00:00,2.4465,6
Gargždų Vartotojai,2024-04-02 17:00:00,3.5106,6
Gargždų Vartotojai,2024-04-02 18:00:00,4.5439,6
Gargždų Vartotojai,2024-04-02 19:00:00,2.9319,6
