GR_NAME,PL_T,P+,OBJ_COUNT
Gargždų Vartotojai,2024-05-01 00:00:00,0.4854,2
Gargždų Vartotojai,2024-05-01 01:00:00,0.4004,2
Gargždų Vartotojai,2024-05-01 02:00:00,0.3745,2
Gargždų Vartotojai,2024-05-01 03:00:00,0.3789,2
Gargždų Vartotojai,2024-05-01 04:00:00,0.2172,2
Gargždų Vartotojai,2024-05-01 05:00:00,0.3251,2
Gargždų Vartotojai,2024-05-01 06:00:00,0.4573,2
Gargždų Vartotojai,2024-05-01 07:00:00,0.924,2
Gargždų Vartotojai,2024-05-01 08:00:00,0.4975,2
Gargždų Vartotojai,2024-05-01 09:00:00,0.7457,2
Gargždų Vartotojai,2024-05-01 10:00:00,1.0335,2
Gargždų Vartotojai,2024-05-01 11:00:00,0.7414,2
Gargždų Vartotojai,2024-05-01 12:00:00,0.7127,2
Gargždų Vartotojai,2024-05-01 13:00:00,0.6755,2
Gargždų Vartotojai,2024-05-01 14:00:00,1.319,2
Gargždų Vartotojai,2024-05-01 15:00:00,1.6196,2
Gargždų Vartotojai,2024-05-01 16:00:00,1.1633,2
Gargždų Vartotojai,2024-05-01 17:00:00,0.3487,2
Gargždų Vartotojai,2024-05-01 18:00:00,1.2533,2
Gargždų Vartotojai,2024-05-01 19:00:00,0.4429,2
Gargždų Vartotojai,2024-05-01 20:00:00,0.8408,2
Gargždų Vartotojai,2024-05-01 21:00:00,2.1984,2
Gargždų Vartotojai,2024-05-01 22:00:00,0.9633,2
Gargždų Vartotojai,2024-05-01 23:00:00,0.4086,2
Gargždų Vartotojai,2024-05-02 00:00:00,0.3691,2
Gargždų Vartotojai,2024-05-02 01:00:00,0.8597,2
Gargždų Vartotojai,2024-05-02 02:00:00,0.3659,2
Gargždų Vartotojai,2024-05-02 03:00:00,0.3723,2
Gargždų Vartotojai,2024-05-02 04:00:00,0.1917,2
Gargždų Vartotojai,2024-05-02 05:00:00,0.4477,2
Gargždų Vartotojai,2024-05-02 06:00:00,0.4763,2
Gargždų Vartotojai,2024-05-02 07:00:00,0.3392,2
Gargždų Vartotojai,2024-05-02 08:00:00,0.4166,2
Gargždų Vartotojai,2024-05-02 09:00:00,0.4652,2
Gargždų Vartotojai,2024-05-02 10:00:00,1.0769,2
Gargždų Vartotojai,2024-05-02 11:00:00,0.3805,2
Gargždų Vartotojai,2024-05-02 12:00:00,0.2653,2
Gargždų Vartotojai,2024-05-02 13:00:00,0.4282,2
Gargždų Vartotojai,2024-05-02 14:00:00,0.3579,2
Gargždų Vartotojai,2024-05-02 15:00:00,0.7035,2
Gargždų Vartotojai,2024-05-02 16:00:00,0.2525,2
Gargždų Vartotojai,2024-05-02 17:00:00,0.3783,2
Gargždų Vartotojai,2024-05-02 18:00:00,1.1468,2
Gargždų Vartotojai,2024-05-02 19:00:00,0.6387,2
Gargždų Vartotojai,2024-05-02 20:00:00,1.4529,2
Gargždų Vartotojai,2024-05-02 21:00:00,1.9776,2
Gargždų Vartotojai,2024-05-02 22:00:00,0.478,2
Gargždų Vartotojai,2024-05-02 23:00:00,0.3578,2
Gargždų Vartotojai,2024-05-03 00:00:00,0.3963,2
Gargždų Vartotojai,2024-05-03 01:00:00,0.4839,2
Gargždų Vartotojai,2024-05-03 02:00:00,0.3005,2
Gargždų Vartotojai,2024-05-03 03:00:00,0.5876,2
Gargždų Vartotojai,2024-05-03 04:00:00,0.4383,2
Gargždų Vartotojai,2024-05-03 05:00:00,0.3448,2
Gargždų Vartotojai,2024-05-03 06:00:00,0.5824,2
Gargždų Vartotojai,2024-05-03 07:00:00,0.4451,2
Gargždų Vartotojai,2024-05-03 08:00:00,0.7958,2
Gargždų Vartotojai,2024-05-03 09:00:00,0.5982,2
Gargždų Vartotojai,2024-05-03 10:00:00,0.4134,2
Gargždų Vartotojai,2024-05-03 11:00:00,0.2195,2
Gargždų Vartotojai,2024-05-03 12:00:00,0.5404,2
Gargždų Vartotojai,2024-05-03 13:00:00,0.2798,2
Gargždų Vartotojai,2024-05-03 14:00:00,0.95,2
Gargždų Vartotojai,2024-05-03 15:00:00,0.2516,2
Gargždų Vartotojai,2024-05-03 16:00:00,0.2346,2
Gargždų Vartotojai,2024-05-03 17:00:00,0.438,2
Gargždų Vartotojai,2024-05-03 18:00:00,0.7212,2
Gargždų Vartotojai,2024-05-03 19:00:00,0.5715,2
