GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2023-09-01 00:00:00,0.4072,3
Akmenės Vartotojai,2023-09-01 01:00:00,0.3564,3
Akmenės Vartotojai,2023-09-01 02:00:00,0.4356,3
Akmenės Vartotojai,2023-09-01 03:00:00,0.3193,3
Akmenės Vartotojai,2023-09-01 04:00:00,0.3838,3
Akmenės Vartotojai,2023-09-01 05:00:00,1.3411,3
Akmenės Vartotojai,2023-09-01 06:00:00,2.7093,3
Akmenės Vartotojai,2023-09-01 07:00:00,2.7617,3
Akmenės Vartotojai,2023-09-01 08:00:00,2.8476,3
Akmenės Vartotojai,2023-09-01 09:00:00,2.608,3
Akmenės Vartotojai,2023-09-01 10:00:00,1.7222,3
Akmenės Vartotojai,2023-09-01 11:00:00,0.8766,3
Akmenės Vartotojai,2023-09-01 12:00:00,1.6186,3
Akmenės Vartotojai,2023-09-01 13:00:00,1.6765,3
Akmenės Vartotojai,2023-09-01 14:00:00,1.6057,3
Akmenės Vartotojai,2023-09-01 15:00:00,0.5362,3
Akmenės Vartotojai,2023-09-01 16:00:00,1.1679,3
Akmenės Vartotojai,2023-09-01 17:00:00,1.5061,3
Akmenės Vartotojai,2023-09-01 18:00:00,0.6208,3
Akmenės Vartotojai,2023-09-01 19:00:00,0.8911,3
Akmenės Vartotojai,2023-09-01 20:00:00,0.565,3
Akmenės Vartotojai,2023-09-01 21:00:00,0.8693,3
Akmenės Vartotojai,2023-09-01 22:00:00,1.6747,3
Akmenės Vartotojai,2023-09-01 23:00:00,0.6802,3
Akmenės Vartotojai,2023-09-02 00:00:00,0.9448,3
Akmenės Vartotojai,2023-09-02 01:00:00,0.4876,3
Akmenės Vartotojai,2023-09-02 02:00:00,0.3975,3
Akmenės Vartotojai,2023-09-02 03:00:00,0.5274,3
Akmenės Vartotojai,2023-09-02 04:00:00,1.1752,3
Akmenės Vartotojai,2023-09-02 05:00:00,0.4968,3
Akmenės Vartotojai,2023-09-02 06:00:00,0.3556,3
Akmenės Vartotojai,2023-09-02 07:00:00,1.4264,3
Akmenės Vartotojai,2023-09-02 08:00:00,0.8239,3
Akmenės Vartotojai,2023-09-02 09:00:00,0.8551,3
Akmenės Vartotojai,2023-09-02 10:00:00,1.5276,3
Akmenės Vartotojai,2023-09-02 11:00:00,1.4655,3
Akmenės Vartotojai,2023-09-02 12:00:00,1.2022,3
Akmenės Vartotojai,2023-09-02 13:00:00,3.2018,3
Akmenės Vartotojai,2023-09-02 14:00:00,1.4501,3
Akmenės Vartotojai,2023-09-02 15:00:00,0.4852,3
Akmenės Vartotojai,2023-09-02 16:00:00,0.4712,3
Akmenės Vartotojai,2023-09-02 17:00:00,0.6645,3
Akmenės Vartotojai,2023-09-02 18:00:00,0.5244,3
Akmenės Vartotojai,2023-09-02 19:00:00,1.5601,3
Akmenės Vartotojai,2023-09-02 20:00:00,0.7201,3
Akmenės Vartotojai,2023-09-02 21:00:00,0.6542,3
Akmenės Vartotojai,2023-09-02 22:00:00,1.7806,3
Akmenės Vartotojai,2023-09-02 23:00:00,1.7628,3
Akmenės Vartotojai,2023-09-03 00:00:00,0.4963,3
Akmenės Vartotojai,2023-09-03 01:00:00,0.3449,3
Akmenės Vartotojai,2023-09-03 02:00:00,0.4474,3
Akmenės Vartotojai,2023-09-03 03:00:00,0.6271,3
Akmenės Vartotojai,2023-09-03 04:00:00,1.8808,3
Akmenės Vartotojai,2023-09-03 05:00:00,3.2125,3
Akmenės Vartotojai,2023-09-03 06:00:00,2.0465,3
Akmenės Vartotojai,2023-09-03 07:00:00,0.3634,3
Akmenės Vartotojai,2023-09-03 08:00:00,0.3767,3
Akmenės Vartotojai,2023-09-03 09:00:00,0.673,3
Akmenės Vartotojai,2023-09-03 10:00:00,0.901,3
Akmenės Vartotojai,2023-09-03 11:00:00,0.5757,3
Akmenės Vartotojai,2023-09-03 12:00:00,0.8744,3
Akmenės Vartotojai,2023-09-03 13:00:00,1.1316,3
Akmenės Vartotojai,2023-09-03 14:00:00,0.592,3
Akmenės Vartotojai,2023-09-03 15:00:00,1.9016,3
Akmenės Vartotojai,2023-09-03 16:00:00,0.7671,3
Akmenės Vartotojai,2023-09-03 17:00:00,1.32,3
Akmenės Vartotojai,2023-09-03 18:00:00,1.014,3
Akmenės Vartotojai,2023-09-03 19:00:00,0.8617,3
Akmenės Vartotojai,2023-09-03 20:00:00,0.564,3
Akmenės Vartotojai,2023-09-03 21:00:00,0.3818,3
Akmenės Vartotojai,2023-09-03 22:00:00,0.554,3
Akmenės Vartotojai,2023-09-03 23:00:00,1.1454,3
Akmenės Vartotojai,2023-09-04 00:00:00,0.6923,3
Akmenės Vartotojai,2023-09-04 01:00:00,0.3059,3
Akmenės Vartotojai,2023-09-04 02:00:00,0.2937,3
Akmenės Vartotojai,2023-09-04 03:00:00,0.2941,3
Akmenės Vartotojai,2023-09-04 04:00:00,0.2888,3
Akmenės Vartotojai,2023-09-04 05:00:00,0.3914,3
Akmenės Vartotojai,2023-09-04 06:00:00,0.7516,3
Akmenės Vartotojai,2023-09-04 07:00:00,1.0272,3
Akmenės Vartotojai,2023-09-04 08:00:00,1.6807,3
Akmenės Vartotojai,2023-09-04 09:00:00,1.3322,3
Akmenės Vartotojai,2023-09-04 10:00:00,1.4882,3
Akmenės Vartotojai,2023-09-04 11:00:00,1.1058,3
Akmenės Vartotojai,2023-09-04 12:00:00,1.7312,3
Akmenės Vartotojai,2023-09-04 13:00:00,0.9067,3
Akmenės Vartotojai,2023-09-04 14:00:00,0.759,3
Akmenės Vartotojai,2023-09-04 15:00:00,2.6634,3
Akmenės Vartotojai,2023-09-04 16:00:00,1.3484,3
Akmenės Vartotojai,2023-09-04 17:00:00,1.6005,3
Akmenės Vartotojai,2023-09-04 18:00:00,0.6738,3
Akmenės Vartotojai,2023-09-04 19:00:00,0.829,3
Akmenės Vartotojai,2023-09-04 20:00:00,0.7598,3
Akmenės Vartotojai,2023-09-04 21:00:00,0.6672,3
Akmenės Vartotojai,2023-09-04 22:00:00,0.65,3
Akmenės Vartotojai,2023-09-04 23:00:00,0.6472,3
Akmenės Vartotojai,2023-09-05 00:00:00,0.4074,3
Akmenės Vartotojai,2023-09-05 01:00:00,0.3574,3
Akmenės Vartotojai,2023-09-05 02:00:00,0.2925,3
Akmenės Vartotojai,2023-09-05 03:00:00,0.7236,3
Akmenės Vartotojai,2023-09-05 04:00:00,0.2771,3
Akmenės Vartotojai,2023-09-05 05:00:00,0.3236,3
Akmenės Vartotojai,2023-09-05 06:00:00,0.4299,3
Akmenės Vartotojai,2023-09-05 07:00:00,0.56,3
Akmenės Vartotojai,2023-09-05 08:00:00,0.945,3
Akmenės Vartotojai,2023-09-05 09:00:00,0.3753,3
Akmenės Vartotojai,2023-09-05 10:00:00,1.1747,3
Akmenės Vartotojai,2023-09-05 11:00:00,0.6685,3
Akmenės Vartotojai,2023-09-05 12:00:00,1.5425,3
