GR_NAME;PL_T;P+;OBJ_COUNT
Akmenës Vartotojai;2021-05-01 00:00:00.000;2,0016;4
Akmenës Vartotojai;2021-05-01 01:00:00.000;1,621;4
Akmenës Vartotojai;2021-05-01 02:00:00.000;1,619;4
Akmenës Vartotojai;2021-05-01 03:00:00.000;1,6786;4
Akmenës Vartotojai;2021-05-01 04:00:00.000;1,8185;4
Akmenës Vartotojai;2021-05-01 05:00:00.000;1,5694;4
Akmenës Vartotojai;2021-05-01 06:00:00.000;1,8359;4
Akmenës Vartotojai;2021-05-01 07:00:00.000;1,5697;4
Akmenës Vartotojai;2021-05-01 08:00:00.000;2,7221;4
Akmenës Vartotojai;2021-05-01 09:00:00.000;2,7496;4
Akmenës Vartotojai;2021-05-01 10:00:00.000;2,1731;4
Akmenës Vartotojai;2021-05-01 11:00:00.000;1,7293;4
Akmenës Vartotojai;2021-05-01 12:00:00.000;4,3869;4
Akmenës Vartotojai;2021-05-01 13:00:00.000;2,2917;4
Akmenës Vartotojai;2021-05-01 14:00:00.000;2,871;4
Akmenës Vartotojai;2021-05-01 15:00:00.000;4,3126;4
Akmenës Vartotojai;2021-05-01 16:00:00.000;3,3801;4
Akmenës Vartotojai;2021-05-01 17:00:00.000;3,1789;4
Akmenës Vartotojai;2021-05-01 18:00:00.000;2,8373;4
Akmenës Vartotojai;2021-05-01 19:00:00.000;3,3414;4
Akmenës Vartotojai;2021-05-01 20:00:00.000;3,9678;4
Akmenës Vartotojai;2021-05-01 21:00:00.000;2,7926;4
Akmenës Vartotojai;2021-05-01 22:00:00.000;2,8018;4
Akmenës Vartotojai;2021-05-01 23:00:00.000;2,848;4
Akmenës Vartotojai;2021-05-02 00:00:00.000;2,5131;4
Akmenës Vartotojai;2021-05-02 01:00:00.000;2,4662;4
Akmenës Vartotojai;2021-05-02 02:00:00.000;2,4729;4
Akmenës Vartotojai;2021-05-02 03:00:00.000;2,3159;4
Akmenës Vartotojai;2021-05-02 04:00:00.000;2,5027;4
Akmenës Vartotojai;2021-05-02 05:00:00.000;2,5682;4
Akmenës Vartotojai;2021-05-02 06:00:00.000;2,711;4
Akmenës Vartotojai;2021-05-02 07:00:00.000;2,2668;4
Akmenës Vartotojai;2021-05-02 08:00:00.000;4,2292;4
Akmenës Vartotojai;2021-05-02 09:00:00.000;3,0007;4
Akmenës Vartotojai;2021-05-02 10:00:00.000;1,3189;4
Akmenës Vartotojai;2021-05-02 11:00:00.000;1,8023;4
Akmenës Vartotojai;2021-05-02 12:00:00.000;1,9478;4
Akmenës Vartotojai;2021-05-02 13:00:00.000;3,042;4
Akmenës Vartotojai;2021-05-02 14:00:00.000;1,6514;4
Akmenës Vartotojai;2021-05-02 15:00:00.000;1,939;4
Akmenës Vartotojai;2021-05-02 16:00:00.000;2,2347;4
Akmenës Vartotojai;2021-05-02 17:00:00.000;2,0681;4
Akmenës Vartotojai;2021-05-02 18:00:00.000;2,2548;4
Akmenës Vartotojai;2021-05-02 19:00:00.000;2,8545;4
Akmenës Vartotojai;2021-05-02 20:00:00.000;2,241;4
Akmenës Vartotojai;2021-05-02 21:00:00.000;2,3831;4
Akmenës Vartotojai;2021-05-02 22:00:00.000;3,1082;4
Akmenës Vartotojai;2021-05-02 23:00:00.000;1,6482;4
Akmenës Vartotojai;2021-05-03 00:00:00.000;1,7918;4
Akmenës Vartotojai;2021-05-03 01:00:00.000;1,6555;4
Akmenës Vartotojai;2021-05-03 02:00:00.000;1,6435;4
Akmenës Vartotojai;2021-05-03 03:00:00.000;1,6819;4
Akmenës Vartotojai;2021-05-03 04:00:00.000;1,7487;4
Akmenës Vartotojai;2021-05-03 05:00:00.000;1,8226;4
Akmenës Vartotojai;2021-05-03 06:00:00.000;1,8785;4
Akmenës Vartotojai;2021-05-03 07:00:00.000;2,3064;4
Akmenës Vartotojai;2021-05-03 08:00:00.000;2,3894;4
Akmenës Vartotojai;2021-05-03 09:00:00.000;3,6098;4
Akmenës Vartotojai;2021-05-03 10:00:00.000;4,0485;4
Akmenës Vartotojai;2021-05-03 11:00:00.000;4,3937;4
Akmenës Vartotojai;2021-05-03 12:00:00.000;4,1524;4
Akmenës Vartotojai;2021-05-03 13:00:00.000;1,5959;4
Akmenës Vartotojai;2021-05-03 14:00:00.000;1,5624;4
Akmenës Vartotojai;2021-05-03 15:00:00.000;1,5955;4
Akmenës Vartotojai;2021-05-03 16:00:00.000;2,7187;4
Akmenës Vartotojai;2021-05-03 17:00:00.000;3,2912;4
Akmenës Vartotojai;2021-05-03 18:00:00.000;3,2931;4
Akmenës Vartotojai;2021-05-03 19:00:00.000;3,635;4
Akmenës Vartotojai;2021-05-03 20:00:00.000;3,0894;4
Akmenës Vartotojai;2021-05-03 21:00:00.000;2,515;4
Akmenës Vartotojai;2021-05-03 22:00:00.000;2,3529;4
Akmenës Vartotojai;2021-05-03 23:00:00.000;3,3191;4
Akmenës Vartotojai;2021-05-04 00:00:00.000;2,2198;4
Akmenës Vartotojai;2021-05-04 01:00:00.000;2,1181;4
Akmenës Vartotojai;2021-05-04 02:00:00.000;2,1607;4
Akmenës Vartotojai;2021-05-04 03:00:00.000;2,1115;4
Akmenës Vartotojai;2021-05-04 04:00:00.000;2,1872;4
Akmenës Vartotojai;2021-05-04 05:00:00.000;1,9775;4
Akmenës Vartotojai;2021-05-04 06:00:00.000;2,0872;4
Akmenës Vartotojai;2021-05-04 07:00:00.000;2,1299;4
Akmenës Vartotojai;2021-05-04 08:00:00.000;2,3185;4
Akmenës Vartotojai;2021-05-04 09:00:00.000;1,532;4
Akmenës Vartotojai;2021-05-04 10:00:00.000;1,8808;4
Akmenës Vartotojai;2021-05-04 11:00:00.000;1,0706;4
Akmenës Vartotojai;2021-05-04 12:00:00.000;2,8174;4
Akmenës Vartotojai;2021-05-04 13:00:00.000;1,8258;4
Akmenës Vartotojai;2021-05-04 14:00:00.000;1,6909;4
Akmenës Vartotojai;2021-05-04 15:00:00.000;1,2608;4
Akmenës Vartotojai;2021-05-04 16:00:00.000;1,4996;4
Akmenës Vartotojai;2021-05-04 17:00:00.000;2,5936;4
Akmenës Vartotojai;2021-05-04 18:00:00.000;2,3765;4
Akmenës Vartotojai;2021-05-04 19:00:00.000;2,9478;4
Akmenës Vartotojai;2021-05-04 20:00:00.000;1,9983;4
Akmenës Vartotojai;2021-05-04 21:00:00.000;1,7636;4
Akmenës Vartotojai;2021-05-04 22:00:00.000;1,6047;4
Akmenës Vartotojai;2021-05-04 23:00:00.000;1,9496;4
Akmenës Vartotojai;2021-05-05 00:00:00.000;1,7406;4
Akmenës Vartotojai;2021-05-05 01:00:00.000;1,388;4
Akmenës Vartotojai;2021-05-05 02:00:00.000;1,3689;4
Akmenës Vartotojai;2021-05-05 03:00:00.000;1,4401;4
Akmenës Vartotojai;2021-05-05 04:00:00.000;1,2923;4
Akmenës Vartotojai;2021-05-05 05:00:00.000;1,4511;4
Akmenës Vartotojai;2021-05-05 06:00:00.000;1,5594;4
Akmenës Vartotojai;2021-05-05 07:00:00.000;1,0469;4
Akmenës Vartotojai;2021-05-05 08:00:00.000;1,1439;4
Akmenës Vartotojai;2021-05-05 09:00:00.000;2,0832;4
Akmenës Vartotojai;2021-05-05 10:00:00.000;2,1352;4
Akmenës Vartotojai;2021-05-05 11:00:00.000;2,1957;4
Akmenës Vartotojai;2021-05-05 12:00:00.000;1,642;4
Akmenës Vartotojai;2021-05-05 13:00:00.000;1,0892;4
Akmenës Vartotojai;2021-05-05 14:00:00.000;1,5242;4
Akmenës Vartotojai;2021-05-05 15:00:00.000;1,509;4
Akmenës Vartotojai;2021-05-05 16:00:00.000;1,2505;4
Akmenës Vartotojai;2021-05-05 17:00:00.000;2,6246;4
Akmenës Vartotojai;2021-05-05 18:00:00.000;1,8216;4
Akmenës Vartotojai;2021-05-05 19:00:00.000;2,1355;4
Akmenës Vartotojai;2021-05-05 20:00:00.000;1,9228;4
Akmenës Vartotojai;2021-05-05 21:00:00.000;1,7894;4
Akmenës Vartotojai;2021-05-05 22:00:00.000;2,5355;4
Akmenës Vartotojai;2021-05-05 23:00:00.000;1,6371;4
Akmenës Vartotojai;2021-05-06 00:00:00.000;1,4106;4
Akmenës Vartotojai;2021-05-06 01:00:00.000;1,4422;4
Akmenës Vartotojai;2021-05-06 02:00:00.000;1,5331;4
Akmenës Vartotojai;2021-05-06 03:00:00.000;1,5676;4
Akmenës Vartotojai;2021-05-06 04:00:00.000;1,4288;4
Akmenës Vartotojai;2021-05-06 05:00:00.000;1,5188;4
Akmenës Vartotojai;2021-05-06 06:00:00.000;1,3963;4
Akmenës Vartotojai;2021-05-06 07:00:00.000;2,0025;4
Akmenës Vartotojai;2021-05-06 08:00:00.000;2,0685;4
Akmenës Vartotojai;2021-05-06 09:00:00.000;2,2889;4
Akmenës Vartotojai;2021-05-06 10:00:00.000;3,3507;4
Akmenës Vartotojai;2021-05-06 11:00:00.000;2,5443;4
Akmenës Vartotojai;2021-05-06 12:00:00.000;2,06;4
Akmenës Vartotojai;2021-05-06 13:00:00.000;1,9245;4
Akmenës Vartotojai;2021-05-06 14:00:00.000;1,601;4
Akmenës Vartotojai;2021-05-06 15:00:00.000;3,9164;4
Akmenës Vartotojai;2021-05-06 16:00:00.000;2,0805;4
Akmenës Vartotojai;2021-05-06 17:00:00.000;2,5249;4
Akmenës Vartotojai;2021-05-06 18:00:00.000;3,4315;4
Akmenës Vartotojai;2021-05-06 19:00:00.000;2,6055;4
Akmenës Vartotojai;2021-05-06 20:00:00.000;2,2846;4
Akmenës Vartotojai;2021-05-06 21:00:00.000;2,4766;4
Akmenës Vartotojai;2021-05-06 22:00:00.000;2,1984;4
Akmenës Vartotojai;2021-05-06 23:00:00.000;2,0161;4
Akmenës Vartotojai;2021-05-07 00:00:00.000;1,711;4
Akmenës Vartotojai;2021-05-07 01:00:00.000;1,9473;4
Akmenës Vartotojai;2021-05-07 02:00:00.000;1,9179;4
Akmenës Vartotojai;2021-05-07 03:00:00.000;1,6696;4
Akmenës Vartotojai;2021-05-07 04:00:00.000;1,7626;4
Akmenës Vartotojai;2021-05-07 05:00:00.000;1,9207;4
Akmenës Vartotojai;2021-05-07 06:00:00.000;1,9179;4
Akmenës Vartotojai;2021-05-07 07:00:00.000;1,7021;4
Akmenës Vartotojai;2021-05-07 08:00:00.000;1,8639;4
Akmenës Vartotojai;2021-05-07 09:00:00.000;3,7156;4
Akmenës Vartotojai;2021-05-07 10:00:00.000;2,3701;4
Akmenës Vartotojai;2021-05-07 11:00:00.000;2,1675;4
Akmenës Vartotojai;2021-05-07 12:00:00.000;1,257;4
Akmenës Vartotojai;2021-05-07 13:00:00.000;1,4689;4
Akmenës Vartotojai;2021-05-07 14:00:00.000;3,4426;4
Akmenës Vartotojai;2021-05-07 15:00:00.000;1,9324;4
Akmenës Vartotojai;2021-05-07 16:00:00.000;1,6934;4
Akmenës Vartotojai;2021-05-07 17:00:00.000;1,515;4
Akmenës Vartotojai;2021-05-07 18:00:00.000;2,1982;4
Akmenës Vartotojai;2021-05-07 19:00:00.000;2,3036;4
Akmenës Vartotojai;2021-05-07 20:00:00.000;2,5215;4
Akmenës Vartotojai;2021-05-07 21:00:00.000;2,1053;4
Akmenës Vartotojai;2021-05-07 22:00:00.000;2,6359;4
Akmenës Vartotojai;2021-05-07 23:00:00.000;2,1071;4
Akmenës Vartotojai;2021-05-08 00:00:00.000;1,8532;4
Akmenës Vartotojai;2021-05-08 01:00:00.000;1,8017;4
Akmenës Vartotojai;2021-05-08 02:00:00.000;1,7687;4
Akmenës Vartotojai;2021-05-08 03:00:00.000;1,853;4
Akmenës Vartotojai;2021-05-08 04:00:00.000;1,885;4
Akmenës Vartotojai;2021-05-08 05:00:00.000;1,8193;4
Akmenës Vartotojai;2021-05-08 06:00:00.000;1,8908;4
Akmenës Vartotojai;2021-05-08 07:00:00.000;1,6551;4
Akmenës Vartotojai;2021-05-08 08:00:00.000;1,3929;4
Akmenës Vartotojai;2021-05-08 09:00:00.000;1,9443;4
Akmenës Vartotojai;2021-05-08 10:00:00.000;2,2588;4
Akmenës Vartotojai;2021-05-08 11:00:00.000;3,2956;4
Akmenës Vartotojai;2021-05-08 12:00:00.000;4,1048;4
Akmenës Vartotojai;2021-05-08 13:00:00.000;2,7061;4
Akmenës Vartotojai;2021-05-08 14:00:00.000;2,7148;4
Akmenës Vartotojai;2021-05-08 15:00:00.000;3,5364;4
Akmenës Vartotojai;2021-05-08 16:00:00.000;4,9566;4
Akmenës Vartotojai;2021-05-08 17:00:00.000;2,1286;4
Akmenës Vartotojai;2021-05-08 18:00:00.000;2,6298;4
