GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2023-10-01 00:00:00,0.399,3
Akmenės Vartotojai,2023-10-01 01:00:00,0.3198,3
Akmenės Vartotojai,2023-10-01 02:00:00,0.3233,3
Akmenės Vartotojai,2023-10-01 03:00:00,0.3329,3
Akmenės Vartotojai,2023-10-01 04:00:00,0.3817,3
Akmenės Vartotojai,2023-10-01 05:00:00,0.5395,3
Akmenės Vartotojai,2023-10-01 06:00:00,0.5457,3
Akmenės Vartotojai,2023-10-01 07:00:00,0.389,3
Akmenės Vartotojai,2023-10-01 08:00:00,1.5641,3
Akmenės Vartotojai,2023-10-01 09:00:00,2.0573,3
Akmenės Vartotojai,2023-10-01 10:00:00,1.1871,3
Akmenės Vartotojai,2023-10-01 11:00:00,1.4712,3
Akmenės Vartotojai,2023-10-01 12:00:00,0.6503,3
Akmenės Vartotojai,2023-10-01 13:00:00,1.91,3
Akmenės Vartotojai,2023-10-01 14:00:00,2.2783,3
Akmenės Vartotojai,2023-10-01 15:00:00,2.8881,3
Akmenės Vartotojai,2023-10-01 16:00:00,1.1931,3
Akmenės Vartotojai,2023-10-01 17:00:00,0.8844,3
Akmenės Vartotojai,2023-10-01 18:00:00,0.4891,3
Akmenės Vartotojai,2023-10-01 19:00:00,1.0147,3
Akmenės Vartotojai,2023-10-01 20:00:00,0.6635,3
Akmenės Vartotojai,2023-10-01 21:00:00,0.6921,3
Akmenės Vartotojai,2023-10-01 22:00:00,0.7039,3
Akmenės Vartotojai,2023-10-01 23:00:00,0.6671,3
Akmenės Vartotojai,2023-10-02 00:00:00,0.3718,3
Akmenės Vartotojai,2023-10-02 01:00:00,0.2791,3
Akmenės Vartotojai,2023-10-02 02:00:00,0.3356,3
Akmenės Vartotojai,2023-10-02 03:00:00,0.2708,3
Akmenės Vartotojai,2023-10-02 04:00:00,0.7191,3
Akmenės Vartotojai,2023-10-02 05:00:00,0.3549,3
Akmenės Vartotojai,2023-10-02 06:00:00,0.4386,3
Akmenės Vartotojai,2023-10-02 07:00:00,0.9299,3
Akmenės Vartotojai,2023-10-02 08:00:00,0.4771,3
Akmenės Vartotojai,2023-10-02 09:00:00,1.0352,3
Akmenės Vartotojai,2023-10-02 10:00:00,1.0449,3
Akmenės Vartotojai,2023-10-02 11:00:00,0.4063,3
Akmenės Vartotojai,2023-10-02 12:00:00,0.4098,3
Akmenės Vartotojai,2023-10-02 13:00:00,1.0212,3
Akmenės Vartotojai,2023-10-02 14:00:00,1.2706,3
Akmenės Vartotojai,2023-10-02 15:00:00,0.6848,3
Akmenės Vartotojai,2023-10-02 16:00:00,0.4378,3
Akmenės Vartotojai,2023-10-02 17:00:00,0.4374,3
Akmenės Vartotojai,2023-10-02 18:00:00,0.4241,3
Akmenės Vartotojai,2023-10-02 19:00:00,0.8135,3
Akmenės Vartotojai,2023-10-02 20:00:00,0.6743,3
Akmenės Vartotojai,2023-10-02 21:00:00,0.7946,3
Akmenės Vartotojai,2023-10-02 22:00:00,0.9743,3
Akmenės Vartotojai,2023-10-02 23:00:00,0.6617,3
Akmenės Vartotojai,2023-10-03 00:00:00,1.3563,3
Akmenės Vartotojai,2023-10-03 01:00:00,0.3073,3
Akmenės Vartotojai,2023-10-03 02:00:00,0.3091,3
Akmenės Vartotojai,2023-10-03 03:00:00,0.3751,3
Akmenės Vartotojai,2023-10-03 04:00:00,1.1314,3
Akmenės Vartotojai,2023-10-03 05:00:00,0.4731,3
Akmenės Vartotojai,2023-10-03 06:00:00,0.3225,3
Akmenės Vartotojai,2023-10-03 07:00:00,0.4156,3
Akmenės Vartotojai,2023-10-03 08:00:00,1.3951,3
Akmenės Vartotojai,2023-10-03 09:00:00,1.2541,3
Akmenės Vartotojai,2023-10-03 10:00:00,0.9716,3
Akmenės Vartotojai,2023-10-03 11:00:00,0.7066,3
Akmenės Vartotojai,2023-10-03 12:00:00,0.3577,3
Akmenės Vartotojai,2023-10-03 13:00:00,0.5505,3
Akmenės Vartotojai,2023-10-03 14:00:00,0.8351,3
Akmenės Vartotojai,2023-10-03 15:00:00,0.4182,3
Akmenės Vartotojai,2023-10-03 16:00:00,0.3266,3
Akmenės Vartotojai,2023-10-03 17:00:00,0.7539,3
Akmenės Vartotojai,2023-10-03 18:00:00,0.583,3
Akmenės Vartotojai,2023-10-03 19:00:00,1.2164,3
Akmenės Vartotojai,2023-10-03 20:00:00,0.483,3
Akmenės Vartotojai,2023-10-03 21:00:00,0.5722,3
Akmenės Vartotojai,2023-10-03 22:00:00,0.7517,3
Akmenės Vartotojai,2023-10-03 23:00:00,1.7156,3
Akmenės Vartotojai,2023-10-04 00:00:00,0.4483,3
Akmenės Vartotojai,2023-10-04 01:00:00,0.9695,3
Akmenės Vartotojai,2023-10-04 02:00:00,0.2715,3
Akmenės Vartotojai,2023-10-04 03:00:00,0.26,3
Akmenės Vartotojai,2023-10-04 04:00:00,0.3355,3
Akmenės Vartotojai,2023-10-04 05:00:00,0.2585,3
Akmenės Vartotojai,2023-10-04 06:00:00,0.2866,3
Akmenės Vartotojai,2023-10-04 07:00:00,0.892,3
Akmenės Vartotojai,2023-10-04 08:00:00,0.5223,3
Akmenės Vartotojai,2023-10-04 09:00:00,0.5013,3
Akmenės Vartotojai,2023-10-04 10:00:00,0.4882,3
Akmenės Vartotojai,2023-10-04 11:00:00,0.5397,3
Akmenės Vartotojai,2023-10-04 12:00:00,0.3738,3
Akmenės Vartotojai,2023-10-04 13:00:00,0.3298,3
Akmenės Vartotojai,2023-10-04 14:00:00,0.4909,3
Akmenės Vartotojai,2023-10-04 15:00:00,0.5225,3
Akmenės Vartotojai,2023-10-04 16:00:00,0.4719,3
Akmenės Vartotojai,2023-10-04 17:00:00,0.7216,3
Akmenės Vartotojai,2023-10-04 18:00:00,0.7081,3
Akmenės Vartotojai,2023-10-04 19:00:00,1.1279,3
Akmenės Vartotojai,2023-10-04 20:00:00,0.8031,3
Akmenės Vartotojai,2023-10-04 21:00:00,0.8316,3
Akmenės Vartotojai,2023-10-04 22:00:00,0.7796,3
Akmenės Vartotojai,2023-10-04 23:00:00,0.4902,3
Akmenės Vartotojai,2023-10-05 00:00:00,0.4258,3
Akmenės Vartotojai,2023-10-05 01:00:00,0.3955,3
Akmenės Vartotojai,2023-10-05 02:00:00,0.4454,3
Akmenės Vartotojai,2023-10-05 03:00:00,0.3226,3
Akmenės Vartotojai,2023-10-05 04:00:00,0.3974,3
Akmenės Vartotojai,2023-10-05 05:00:00,0.5261,3
Akmenės Vartotojai,2023-10-05 06:00:00,0.4436,3
Akmenės Vartotojai,2023-10-05 07:00:00,0.594,3
Akmenės Vartotojai,2023-10-05 08:00:00,0.5868,3
Akmenės Vartotojai,2023-10-05 09:00:00,0.5904,3
Akmenės Vartotojai,2023-10-05 10:00:00,0.6875,3
Akmenės Vartotojai,2023-10-05 11:00:00,0.4591,3
Akmenės Vartotojai,2023-10-05 12:00:00,0.5389,3
Akmenės Vartotojai,2023-10-05 13:00:00,0.4684,3
Akmenės Vartotojai,2023-10-05 14:00:00,0.5895,3
Akmenės Vartotojai,2023-10-05 15:00:00,0.362,3
Akmenės Vartotojai,2023-10-05 16:00:00,0.4719,3
Akmenės Vartotojai,2023-10-05 17:00:00,0.6345,3
Akmenės Vartotojai,2023-10-05 18:00:00,1.1143,3
Akmenės Vartotojai,2023-10-05 19:00:00,1.5733,3
Akmenės Vartotojai,2023-10-05 20:00:00,0.9214,3
Akmenės Vartotojai,2023-10-05 21:00:00,1.892,3
Akmenės Vartotojai,2023-10-05 22:00:00,1.4409,3
Akmenės Vartotojai,2023-10-05 23:00:00,1.0896,3
Akmenės Vartotojai,2023-10-06 00:00:00,0.4502,3
Akmenės Vartotojai,2023-10-06 01:00:00,0.4255,3
Akmenės Vartotojai,2023-10-06 02:00:00,0.3929,3
Akmenės Vartotojai,2023-10-06 03:00:00,0.5337,3
Akmenės Vartotojai,2023-10-06 04:00:00,0.3346,3
Akmenės Vartotojai,2023-10-06 05:00:00,0.4217,3
Akmenės Vartotojai,2023-10-06 06:00:00,0.6032,3
Akmenės Vartotojai,2023-10-06 07:00:00,0.5472,3
Akmenės Vartotojai,2023-10-06 08:00:00,0.487,3
Akmenės Vartotojai,2023-10-06 09:00:00,0.5455,3
Akmenės Vartotojai,2023-10-06 10:00:00,0.6253,3
Akmenės Vartotojai,2023-10-06 11:00:00,0.3648,3
Akmenės Vartotojai,2023-10-06 12:00:00,0.6087,3
Akmenės Vartotojai,2023-10-06 13:00:00,0.5223,3
Akmenės Vartotojai,2023-10-06 14:00:00,0.3923,3
Akmenės Vartotojai,2023-10-06 15:00:00,0.3904,3
Akmenės Vartotojai,2023-10-06 16:00:00,0.4265,3
Akmenės Vartotojai,2023-10-06 17:00:00,0.5542,3
Akmenės Vartotojai,2023-10-06 18:00:00,0.5956,3
Akmenės Vartotojai,2023-10-06 19:00:00,0.4406,3
Akmenės Vartotojai,2023-10-06 20:00:00,0.4601,3
Akmenės Vartotojai,2023-10-06 21:00:00,0.3362,3
Akmenės Vartotojai,2023-10-06 22:00:00,0.4484,3
Akmenės Vartotojai,2023-10-06 23:00:00,0.266,3
Akmenės Vartotojai,2023-10-07 00:00:00,0.4354,3
Akmenės Vartotojai,2023-10-07 01:00:00,0.3717,3
Akmenės Vartotojai,2023-10-07 02:00:00,0.3976,3
Akmenės Vartotojai,2023-10-07 03:00:00,0.3387,3
Akmenės Vartotojai,2023-10-07 04:00:00,0.3849,3
Akmenės Vartotojai,2023-10-07 05:00:00,0.3869,3
Akmenės Vartotojai,2023-10-07 06:00:00,0.314,3
Akmenės Vartotojai,2023-10-07 07:00:00,0.6172,3
Akmenės Vartotojai,2023-10-07 08:00:00,0.4026,3
Akmenės Vartotojai,2023-10-07 09:00:00,0.3734,3
Akmenės Vartotojai,2023-10-07 10:00:00,1.0664,3
Akmenės Vartotojai,2023-10-07 11:00:00,0.4863,3
Akmenės Vartotojai,2023-10-07 12:00:00,0.4678,3
Akmenės Vartotojai,2023-10-07 13:00:00,0.4689,3
Akmenės Vartotojai,2023-10-07 14:00:00,0.388,3
Akmenės Vartotojai,2023-10-07 15:00:00,0.509,3
Akmenės Vartotojai,2023-10-07 16:00:00,0.4718,3
Akmenės Vartotojai,2023-10-07 17:00:00,0.6305,3
Akmenės Vartotojai,2023-10-07 18:00:00,0.4266,3
Akmenės Vartotojai,2023-10-07 19:00:00,0.5715,3
Akmenės Vartotojai,2023-10-07 20:00:00,0.5137,3
Akmenės Vartotojai,2023-10-07 21:00:00,0.4873,3
Akmenės Vartotojai,2023-10-07 22:00:00,0.3465,3
Akmenės Vartotojai,2023-10-07 23:00:00,0.4375,3
Akmenės Vartotojai,2023-10-08 00:00:00,0.3973,3
Akmenės Vartotojai,2023-10-08 01:00:00,0.3986,3
Akmenės Vartotojai,2023-10-08 02:00:00,0.4774,3
Akmenės Vartotojai,2023-10-08 03:00:00,0.4861,3
Akmenės Vartotojai,2023-10-08 04:00:00,0.3967,3
Akmenės Vartotojai,2023-10-08 05:00:00,0.4411,3
Akmenės Vartotojai,2023-10-08 06:00:00,0.3356,3
Akmenės Vartotojai,2023-10-08 07:00:00,0.5393,3
Akmenės Vartotojai,2023-10-08 08:00:00,0.4321,3
Akmenės Vartotojai,2023-10-08 09:00:00,0.5472,3
Akmenės Vartotojai,2023-10-08 10:00:00,0.5063,3
Akmenės Vartotojai,2023-10-08 11:00:00,0.5678,3
Akmenės Vartotojai,2023-10-08 12:00:00,0.4404,3
Akmenės Vartotojai,2023-10-08 13:00:00,0.4578,3
Akmenės Vartotojai,2023-10-08 14:00:00,0.4439,3
Akmenės Vartotojai,2023-10-08 15:00:00,0.5394,3
Akmenės Vartotojai,2023-10-08 16:00:00,0.3998,3
Akmenės Vartotojai,2023-10-08 17:00:00,0.5295,3
Akmenės Vartotojai,2023-10-08 18:00:00,0.4699,3
Akmenės Vartotojai,2023-10-08 19:00:00,0.5464,3
Akmenės Vartotojai,2023-10-08 20:00:00,0.4806,3
Akmenės Vartotojai,2023-10-08 21:00:00,0.7468,3
Akmenės Vartotojai,2023-10-08 22:00:00,0.4517,3
Akmenės Vartotojai,2023-10-08 23:00:00,0.5995,3
Akmenės Vartotojai,2023-10-09 00:00:00,0.4519,3
Akmenės Vartotojai,2023-10-09 01:00:00,0.4471,3
Akmenės Vartotojai,2023-10-09 02:00:00,0.3469,3
Akmenės Vartotojai,2023-10-09 03:00:00,0.456,3
Akmenės Vartotojai,2023-10-09 04:00:00,0.3966,3
Akmenės Vartotojai,2023-10-09 05:00:00,0.4153,3
Akmenės Vartotojai,2023-10-09 06:00:00,0.4981,3
Akmenės Vartotojai,2023-10-09 07:00:00,0.5215,3
Akmenės Vartotojai,2023-10-09 08:00:00,0.362,3
Akmenės Vartotojai,2023-10-09 09:00:00,0.5845,3
Akmenės Vartotojai,2023-10-09 10:00:00,0.729,3
Akmenės Vartotojai,2023-10-09 11:00:00,0.8175,3
Akmenės Vartotojai,2023-10-09 12:00:00,0.8421,3
Akmenės Vartotojai,2023-10-09 13:00:00,0.82,3
Akmenės Vartotojai,2023-10-09 14:00:00,0.7355,3
Akmenės Vartotojai,2023-10-09 15:00:00,0.7581,3
Akmenės Vartotojai,2023-10-09 16:00:00,1.3556,3
Akmenės Vartotojai,2023-10-09 17:00:00,0.5068,3
Akmenės Vartotojai,2023-10-09 18:00:00,0.6272,3
Akmenės Vartotojai,2023-10-09 19:00:00,0.6066,3
Akmenės Vartotojai,2023-10-09 20:00:00,0.7749,3
Akmenės Vartotojai,2023-10-09 21:00:00,0.8544,3
Akmenės Vartotojai,2023-10-09 22:00:00,0.7841,3
Akmenės Vartotojai,2023-10-09 23:00:00,0.3318,3
Akmenės Vartotojai,2023-10-10 00:00:00,0.4763,3
Akmenės Vartotojai,2023-10-10 01:00:00,0.3853,3
Akmenės Vartotojai,2023-10-10 02:00:00,0.3806,3
Akmenės Vartotojai,2023-10-10 03:00:00,0.5017,3
Akmenės Vartotojai,2023-10-10 04:00:00,0.4147,3
Akmenės Vartotojai,2023-10-10 05:00:00,0.411,3
Akmenės Vartotojai,2023-10-10 06:00:00,0.4418,3
Akmenės Vartotojai,2023-10-10 07:00:00,0.4144,3
Akmenės Vartotojai,2023-10-10 08:00:00,0.5523,3
Akmenės Vartotojai,2023-10-10 09:00:00,0.718,3
Akmenės Vartotojai,2023-10-10 10:00:00,0.6331,3
Akmenės Vartotojai,2023-10-10 11:00:00,0.7038,3
Akmenės Vartotojai,2023-10-10 12:00:00,0.7683,3
Akmenės Vartotojai,2023-10-10 13:00:00,0.5051,3
Akmenės Vartotojai,2023-10-10 14:00:00,0.6627,3
Akmenės Vartotojai,2023-10-10 15:00:00,0.469,3
Akmenės Vartotojai,2023-10-10 16:00:00,0.4774,3
Akmenės Vartotojai,2023-10-10 17:00:00,0.6308,3
Akmenės Vartotojai,2023-10-10 18:00:00,0.5673,3
Akmenės Vartotojai,2023-10-10 19:00:00,0.5667,3
Akmenės Vartotojai,2023-10-10 20:00:00,0.8369,3
Akmenės Vartotojai,2023-10-10 21:00:00,0.5771,3
Akmenės Vartotojai,2023-10-10 22:00:00,0.469,3
Akmenės Vartotojai,2023-10-10 23:00:00,0.472,3
Akmenės Vartotojai,2023-10-11 00:00:00,0.4758,3
Akmenės Vartotojai,2023-10-11 01:00:00,0.3928,3
Akmenės Vartotojai,2023-10-11 02:00:00,0.3645,3
Akmenės Vartotojai,2023-10-11 03:00:00,0.4532,3
Akmenės Vartotojai,2023-10-11 04:00:00,0.3566,3
Akmenės Vartotojai,2023-10-11 05:00:00,0.4373,3
Akmenės Vartotojai,2023-10-11 06:00:00,0.4141,3
Akmenės Vartotojai,2023-10-11 07:00:00,0.6004,3
Akmenės Vartotojai,2023-10-11 08:00:00,0.4343,3
Akmenės Vartotojai,2023-10-11 09:00:00,0.6891,3
Akmenės Vartotojai,2023-10-11 10:00:00,0.4631,3
Akmenės Vartotojai,2023-10-11 11:00:00,0.4288,3
Akmenės Vartotojai,2023-10-11 12:00:00,0.509,3
Akmenės Vartotojai,2023-10-11 13:00:00,0.4175,3
Akmenės Vartotojai,2023-10-11 14:00:00,0.442,3
Akmenės Vartotojai,2023-10-11 15:00:00,0.4704,3
Akmenės Vartotojai,2023-10-11 16:00:00,0.5328,3
Akmenės Vartotojai,2023-10-11 17:00:00,0.5061,3
Akmenės Vartotojai,2023-10-11 18:00:00,0.5445,3
Akmenės Vartotojai,2023-10-11 19:00:00,0.4705,3
Akmenės Vartotojai,2023-10-11 20:00:00,0.6729,3
Akmenės Vartotojai,2023-10-11 21:00:00,0.5156,3
Akmenės Vartotojai,2023-10-11 22:00:00,0.5288,3
Akmenės Vartotojai,2023-10-11 23:00:00,0.3741,3
Akmenės Vartotojai,2023-10-12 00:00:00,0.5258,3
Akmenės Vartotojai,2023-10-12 01:00:00,0.501,3
Akmenės Vartotojai,2023-10-12 02:00:00,0.5191,3
Akmenės Vartotojai,2023-10-12 03:00:00,0.3711,3
Akmenės Vartotojai,2023-10-12 04:00:00,0.3965,3
Akmenės Vartotojai,2023-10-12 05:00:00,0.4813,3
Akmenės Vartotojai,2023-10-12 06:00:00,0.4717,3
Akmenės Vartotojai,2023-10-12 07:00:00,0.4185,3
Akmenės Vartotojai,2023-10-12 08:00:00,0.5986,3
Akmenės Vartotojai,2023-10-12 09:00:00,0.5873,3
Akmenės Vartotojai,2023-10-12 10:00:00,0.4734,3
Akmenės Vartotojai,2023-10-12 11:00:00,0.5516,3
Akmenės Vartotojai,2023-10-12 12:00:00,0.5649,3
Akmenės Vartotojai,2023-10-12 13:00:00,0.5106,3
Akmenės Vartotojai,2023-10-12 14:00:00,0.3965,3
Akmenės Vartotojai,2023-10-12 15:00:00,0.6239,3
Akmenės Vartotojai,2023-10-12 16:00:00,0.5455,3
Akmenės Vartotojai,2023-10-12 17:00:00,0.5579,3
Akmenės Vartotojai,2023-10-12 18:00:00,0.4661,3
Akmenės Vartotojai,2023-10-12 19:00:00,0.5135,3
Akmenės Vartotojai,2023-10-12 20:00:00,0.4635,3
Akmenės Vartotojai,2023-10-12 21:00:00,0.4442,3
Akmenės Vartotojai,2023-10-12 22:00:00,0.3431,3
Akmenės Vartotojai,2023-10-12 23:00:00,0.4581,3
Akmenės Vartotojai,2023-10-13 00:00:00,0.377,3
Akmenės Vartotojai,2023-10-13 01:00:00,0.3256,3
Akmenės Vartotojai,2023-10-13 02:00:00,0.4311,3
Akmenės Vartotojai,2023-10-13 03:00:00,0.3992,3
Akmenės Vartotojai,2023-10-13 04:00:00,0.3533,3
Akmenės Vartotojai,2023-10-13 05:00:00,0.3888,3
Akmenės Vartotojai,2023-10-13 06:00:00,0.465,3
Akmenės Vartotojai,2023-10-13 07:00:00,0.613,3
Akmenės Vartotojai,2023-10-13 08:00:00,0.4622,3
Akmenės Vartotojai,2023-10-13 09:00:00,0.4158,3
Akmenės Vartotojai,2023-10-13 10:00:00,0.5314,3
Akmenės Vartotojai,2023-10-13 11:00:00,0.4924,3
Akmenės Vartotojai,2023-10-13 12:00:00,0.3551,3
