GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2023-06-01 00:00:00,1.1318,4
Akmenės Vartotojai,2023-06-01 01:00:00,1.3885,4
Akmenės Vartotojai,2023-06-01 02:00:00,1.0556,4
Akmenės Vartotojai,2023-06-01 03:00:00,1.0284,4
Akmenės Vartotojai,2023-06-01 04:00:00,1.024,4
Akmenės Vartotojai,2023-06-01 05:00:00,1.1747,4
Akmenės Vartotojai,2023-06-01 06:00:00,1.4471,4
Akmenės Vartotojai,2023-06-01 07:00:00,1.124,4
Akmenės Vartotojai,2023-06-01 08:00:00,0.9971,4
Akmenės Vartotojai,2023-06-01 09:00:00,1.5608,4
Akmenės Vartotojai,2023-06-01 10:00:00,1.0992,4
Akmenės Vartotojai,2023-06-01 11:00:00,1.5149,4
Akmenės Vartotojai,2023-06-01 12:00:00,1.0837,4
Akmenės Vartotojai,2023-06-01 13:00:00,0.3513,4
Akmenės Vartotojai,2023-06-01 14:00:00,0.3206,4
Akmenės Vartotojai,2023-06-01 15:00:00,0.427,4
Akmenės Vartotojai,2023-06-01 16:00:00,1.1195,4
Akmenės Vartotojai,2023-06-01 17:00:00,1.6576,4
Akmenės Vartotojai,2023-06-01 18:00:00,1.1541,4
Akmenės Vartotojai,2023-06-01 19:00:00,1.1802,4
Akmenės Vartotojai,2023-06-01 20:00:00,1.171,4
Akmenės Vartotojai,2023-06-01 21:00:00,1.3861,4
Akmenės Vartotojai,2023-06-01 22:00:00,1.094,4
Akmenės Vartotojai,2023-06-01 23:00:00,1.0866,4
Akmenės Vartotojai,2023-06-02 00:00:00,1.0514,4
Akmenės Vartotojai,2023-06-02 01:00:00,1.042,4
Akmenės Vartotojai,2023-06-02 02:00:00,1.6089,4
Akmenės Vartotojai,2023-06-02 03:00:00,0.9629,4
Akmenės Vartotojai,2023-06-02 04:00:00,1.0277,4
Akmenės Vartotojai,2023-06-02 05:00:00,1.2433,4
Akmenės Vartotojai,2023-06-02 06:00:00,1.0173,4
Akmenės Vartotojai,2023-06-02 07:00:00,1.1086,4
Akmenės Vartotojai,2023-06-02 08:00:00,1.4471,4
Akmenės Vartotojai,2023-06-02 09:00:00,1.3001,4
Akmenės Vartotojai,2023-06-02 10:00:00,1.2004,4
Akmenės Vartotojai,2023-06-02 11:00:00,1.4098,4
Akmenės Vartotojai,2023-06-02 12:00:00,1.8933,4
Akmenės Vartotojai,2023-06-02 13:00:00,1.1945,4
Akmenės Vartotojai,2023-06-02 14:00:00,1.4025,4
Akmenės Vartotojai,2023-06-02 15:00:00,1.3365,4
Akmenės Vartotojai,2023-06-02 16:00:00,1.5097,4
Akmenės Vartotojai,2023-06-02 17:00:00,1.5119,4
Akmenės Vartotojai,2023-06-02 18:00:00,2.466,4
Akmenės Vartotojai,2023-06-02 19:00:00,1.7087,4
Akmenės Vartotojai,2023-06-02 20:00:00,2.1032,4
Akmenės Vartotojai,2023-06-02 21:00:00,1.5074,4
Akmenės Vartotojai,2023-06-02 22:00:00,1.0468,4
Akmenės Vartotojai,2023-06-02 23:00:00,1.2866,4
Akmenės Vartotojai,2023-06-03 00:00:00,1.1735,4
Akmenės Vartotojai,2023-06-03 01:00:00,1.0476,4
Akmenės Vartotojai,2023-06-03 02:00:00,1.0297,4
Akmenės Vartotojai,2023-06-03 03:00:00,1.101,4
Akmenės Vartotojai,2023-06-03 04:00:00,1.4197,4
Akmenės Vartotojai,2023-06-03 05:00:00,1.1204,4
Akmenės Vartotojai,2023-06-03 06:00:00,1.0823,4
Akmenės Vartotojai,2023-06-03 07:00:00,1.7032,4
Akmenės Vartotojai,2023-06-03 08:00:00,0.5995,4
Akmenės Vartotojai,2023-06-03 09:00:00,0.5517,4
Akmenės Vartotojai,2023-06-03 10:00:00,0.5978,4
Akmenės Vartotojai,2023-06-03 11:00:00,0.9237,4
Akmenės Vartotojai,2023-06-03 12:00:00,0.611,4
Akmenės Vartotojai,2023-06-03 13:00:00,0.4796,4
Akmenės Vartotojai,2023-06-03 14:00:00,0.5436,4
Akmenės Vartotojai,2023-06-03 15:00:00,0.5975,4
Akmenės Vartotojai,2023-06-03 16:00:00,0.5735,4
Akmenės Vartotojai,2023-06-03 17:00:00,0.5774,4
Akmenės Vartotojai,2023-06-03 18:00:00,0.8994,4
Akmenės Vartotojai,2023-06-03 19:00:00,0.6656,4
Akmenės Vartotojai,2023-06-03 20:00:00,0.5669,4
Akmenės Vartotojai,2023-06-03 21:00:00,0.5692,4
Akmenės Vartotojai,2023-06-03 22:00:00,0.5831,4
Akmenės Vartotojai,2023-06-03 23:00:00,1.4688,4
Akmenės Vartotojai,2023-06-04 00:00:00,0.4596,4
Akmenės Vartotojai,2023-06-04 01:00:00,0.4297,4
Akmenės Vartotojai,2023-06-04 02:00:00,0.4109,4
Akmenės Vartotojai,2023-06-04 03:00:00,0.4191,4
Akmenės Vartotojai,2023-06-04 04:00:00,0.419,4
Akmenės Vartotojai,2023-06-04 05:00:00,0.3712,4
Akmenės Vartotojai,2023-06-04 06:00:00,0.4415,4
Akmenės Vartotojai,2023-06-04 07:00:00,0.6878,4
Akmenės Vartotojai,2023-06-04 08:00:00,0.4813,4
Akmenės Vartotojai,2023-06-04 09:00:00,0.4063,4
Akmenės Vartotojai,2023-06-04 10:00:00,0.552,4
Akmenės Vartotojai,2023-06-04 11:00:00,0.6703,4
Akmenės Vartotojai,2023-06-04 12:00:00,0.5091,4
Akmenės Vartotojai,2023-06-04 13:00:00,0.5622,4
Akmenės Vartotojai,2023-06-04 14:00:00,0.5921,4
Akmenės Vartotojai,2023-06-04 15:00:00,0.6276,4
Akmenės Vartotojai,2023-06-04 16:00:00,0.7588,4
Akmenės Vartotojai,2023-06-04 17:00:00,0.6415,4
Akmenės Vartotojai,2023-06-04 18:00:00,0.5639,4
Akmenės Vartotojai,2023-06-04 19:00:00,0.5822,4
